标题,行政区,地标,具体位置,地址,建筑面积,万/月,元每平方米每天,等级,百度地图经度,百度地图纬度,GCJ02经度,GCJ02纬度
出租白云人和北村高速路口4S店带装修，交通便利,白云,人和,档口摊位?1层,北二环高速/北村1号特大桥(路口),426,4.2,3.29,"""村庄""",113.4442758,23.05793025,113.4508387,23.06370211
转让6年旺铺汗蒸养生馆，拥有会员几百位。,白云,京溪,社区底商,京溪牌坊,65,6000,3.08,"""旅游景点""",113.3344351,23.18831016,113.3410212,23.19398848
因有事回老家营业中外卖店转让,白云,嘉禾望岗,临街门面?1层,望岗东胜北街,40,1700,1.42,"""村庄""",113.2882092,23.24522899,113.2946268,23.25153404
手机转让，马路两边出租房住满人，可以过来考察实情,白云,黄石,临街门面?1层,广东省广州市白云区联和西街19号,20,3200,5.33,"""门址""",113.2636244,23.21395756,113.270085,23.22018116
转让白云同德围临街门面众家旺百货超市,白云,同德围,临街门面?1层,宏业大厦,127,4500,1.18,"""商务大厦""",113.2519724,23.18233439,113.2584833,23.18837311
客流量大！店铺老板着急用钱，特此转让,白云,太和,临街门面?1层,谢家庄农贸综合批发市场,110,2900,0.88,"""NoClass""",113.3601705,23.30505499,113.3667239,23.31089148
3千多营业额便利店急转,白云,永泰,临街门面?1层,元下田五路,50,3300,2.2,"""道路""",113.3087891,23.22488027,113.3152797,23.23090079
旁边有学校，隔壁有办公楼，楼上有居民，地理位置好，人流多,白云,黄石,社区底商?2层,黄石路,90,7600,2.81,"""道路""",113.2129268,23.38282618,113.2194768,23.38850641
二百平带露台花园独栋临街商铺,白云,金沙洲,商业街店铺,金御苑-北区,256,2.25,2.93,"""地产小区""",113.208191,23.154141,113.2147417,23.15986304
出租白云广州大道北临街门面,白云,广州大道北,临街门面?1层,君华香柏广场-西门,35,1.2,11.43,"""NoClass""",113.3312931,23.18912171,113.3378751,23.19482045
转让白云嘉禾望岗金铂天地教培机构,白云,嘉禾望岗,其他?3层,嘉禾金铂天地,1300,7.5,1.92,"""购物""",113.2875841,23.24517926,113.2940009,23.25148879
做累了不想玩了！三角位街铺门口已经出租给做凉拌的1000一月,白云,嘉禾望岗,临街门面?1层,西岭路,30,4500,5,"""道路""",113.282439,23.24681146,113.2888505,23.25314458
商铺转让合适可以看店，同城优先,白云,黄石,商业街店铺,渡头大街,50,2000,1.33,"""道路""",113.2507747,23.17708825,113.2572872,23.18310516
转让磨溪小区同泰一街、全新装修、客源稳定；,白云,永泰,临街门面?1层,同泰一街127号,50,3500,2.33,"""门址""",113.3063223,23.2261269,113.3128028,23.23219068
城中村主干道，门面大，7字门面,白云,黄石,临街门面,江夏大塘大街7号,70,5500,2.62,"""门址""",113.2815619,23.21370149,113.2879988,23.2200415
白云区工业区公寓楼下餐饮店转让,白云,均禾,商业街店铺,德州国际A幢,66,3500,1.77,"""商务大厦""",113.3072374,23.25971875,113.3137102,23.26576424
汽车4s店出租 面积大 格局好,白云,龙归,临街门面?1层,鹤龙五路25号,6500,39,2,"""门址""",113.304588,23.30427883,113.3110872,23.31037772
物业直租 特价单位 招租麻辣烫小型餐饮 可外摆摊 工作室等,白云,黄石,写字楼配套?1层,国际单位(商业),50,3000,2,"""商务大厦""",113.2713129,23.21595565,113.2777545,23.22226176
租金便宜，押二付一，无租金压力,白云,嘉禾望岗,临街门面?1层,大岭中街,78,1200,0.51,"""道路""",113.2830766,23.24543113,113.2894888,23.25176267
合作或出租进门左手边位置美甲工位,白云,永泰,临街门面,元下田四路一巷,100,2000,0.67,"""道路""",113.3084947,23.22448622,113.3149847,23.23051205
商铺整店转让（包技术）即可营业,白云,机场路,商业街店铺,和馨雅居,40,4000,3.33,"""地产小区""",113.2634974,23.19311181,113.2699716,23.19933641
临街商铺，地铁口附近,白云,金沙洲,临街门面,横沙大街164号,72,5500,2.55,"""门址""",113.2153659,23.16541843,113.2219389,23.17108985
临正街第二个铺面，人气非常旺,白云,嘉禾望岗,社区底商?1层,望岗东胜北街,60,3200,1.78,"""村庄""",113.2882092,23.24522899,113.2946268,23.25153404
彭西大街，临街旺铺，人流量巨旺！,白云,白云,临街门面?1层,彭西大街,60,8000,4.44,"""道路""",113.2837904,23.23694516,113.2902069,23.24327522
出租白云增槎路社区底商,白云,增槎路,社区底商?1-2层,富力半岛C9号,61,8000,4.37,"""NoClass""",113.2358933,23.14745797,113.2424281,23.15322681
医保药店转让（刚换新证）,白云,太和,商业街店铺?1层,谢家庄农贸综合批发市场,90,6500,2.41,"""NoClass""",113.3601705,23.30505499,113.3667239,23.31089148
金沙洲 越秀星汇金沙2??期小区门口商铺,白云,金沙洲,社区底商?1层,潮汕粿条面汤,48,6600,4.58,"""餐饮""",113.3551395,23.00035206,113.3616708,23.00610988
梅花园地铁B出口对面20米（马路对面）,白云,广州大道北,临街门面?1层,广东省广州市白云区怡新路21号,131,2.75,7,"""门址""",113.3276021,23.18197502,113.3341754,23.18770785
本店2021年开张的，本人因回家发展故转让此门店，价格可面议,白云,石井,商业街店铺?1层,合众肠粉(红星脉村街店),30,1500,1.67,"""餐饮""",113.2297387,23.22075912,113.2362987,23.22646248
十几年商业城 靠大马路 有停车场,白云,京溪,商业街店铺,京骏商业城,45,4000,2.96,"""购物""",113.3291008,23.18874824,113.3356789,23.19446613
营业中，客源稳定，个人原因需转让,白云,龙归,临街门面?1层,菜鸟驿站(广州南村聚龙北街63号店),30,1530,1.7,"""NoClass""",113.2750018,22.99347824,113.2814225,22.99980391
广州美发美容旺铺转让接手就可以营业。发信息给我，谢谢,白云,太和,其他?1层,永兴综合市场(龙兴中路),70,2800,1.33,"""NoClass""",113.3083702,23.08867877,113.3148753,23.09470997
网上超市，仓库生鲜，生活集市，物流仓,白云,三元里,商业街店铺?1层,岗贝路/机场路(路口),380,1.5,1.32,"""道路""",113.2669225,23.19219057,113.2733881,23.19845776
多说无益，欢迎过来看人流,白云,嘉禾望岗,商业街店铺,华莱士(望岗荷木岭街店),50,8250,5.5,"""道路""",113.289107,23.24185686,113.2955272,23.24815515
小型幼儿园+小学生托班转让,白云,龙归,其他,龙井西路,1000,1.2,0.4,"""道路""",113.3357658,23.27244625,113.3423264,23.27811302
白云平沙30-3000方，物流档口出租，即租即用,白云,广花,商业街店铺?1层,恒河沙大南北交易中心,1600,4800,0.1,"""NoClass""",113.2612884,23.25229697,113.2677301,23.25848232
白云龙归地铁附近190方临街商铺出租,白云,龙归,商业街店铺?1层,恒河沙商务楼,191,9000,1.57,"""商务大厦""",113.3069523,23.31071538,113.3134608,23.31677342
白云广花路边1400方修车档口出租,白云,广花,商业街店铺?1层,恒河沙大南北交易中心,1400,7.56,1.8,"""NoClass""",113.2612884,23.25229697,113.2677301,23.25848232
四方形门店，位置位于村里公园旁边,白云,钟落潭,社区底商,广东省广州市白云区Y091(广龙路),30,1250,1.39,"""道路""",113.4004462,23.38844591,113.4068649,23.39478372
人和200方临街铺面,白云,人和,临街门面,恒河沙商务楼,191,9000,1.57,"""商务大厦""",113.3069523,23.31071538,113.3134608,23.31677342
位置好，人流量大低价转让,白云,同德围,临街门面?1层,欧尚烫染连锁机构,30,2500,2.78,"""休闲娱乐""",113.2466288,23.17854962,113.2531572,23.18449327
转让白云人和临街门面，客源稳定，接手即可经营,白云,人和,临街门面?2层,鹤龙六路40号,120,7000,1.94,"""门址""",113.3060352,23.33728915,113.3125235,23.34335978
，旺铺低价转让美发店，位置好,白云,同德围,临街门面?1层,欧尚烫染连锁机构,35,2500,2.38,"""休闲娱乐""",113.2466288,23.17854962,113.2531572,23.18449327
成熟生鲜菜市场招商招租,白云,太和,商业街店铺?1层,兴和综合批发市场(太和北路)-南门,22,1500,2.27,"""道路""",113.3598846,23.30539469,113.366439,23.31122679
交通便利，门口设有停车场，店铺新装修,白云,人和,商业街店铺,夏记·裕湘园(人和店),1200,4.7,1.31,"""餐饮""",113.2988406,23.34981778,113.3052923,23.35600329
店铺位置好 旁边有大排档等等,白云,嘉禾望岗,临街门面,罗岗村委,90,2500,0.93,"""NoClass""",113.8335437,23.25138835,113.8400771,23.25712519
旺铺出租，无需转让费！附近人流居民，上班族，学生。交通便利！,白云,同德围,临街门面?1层,西槎路,160,1.1,2.29,"""道路""",113.2415212,23.17155286,113.2480622,23.17740922
品牌热卤店，口味品质较好,白云,新市,临街门面?1层,涌南大街8号,23,5000,7.25,"""门址""",113.2737299,23.19631203,113.2801826,23.2026375
夏茅金柏广场便利店转让，日营7000,白云,石井,临街门面?1-5层,金铂广场(夏茅店),80,7800,3.25,"""购物""",113.2593312,23.22309611,113.2657953,23.22925494
转让临街商铺，包含押金)(中介西片子勿扰),白云,永泰,临街门面?1层,官厅西街,75,1.26,5.6,"""道路""",113.3113075,23.23530088,113.3177982,23.24127474
兔年开门红，白云机场路社区底商,白云,机场路,社区底商?1层,黄石商务大厦,500,4.95,3.3,"""商务大厦""",113.2688689,23.20896261,113.2753215,23.21524852
同和汽车维修美容一站式，可合作或转让,白云,同和,临街门面?1层,东睿创意园,380,1.8,1.58,"""NoClass""",113.3353346,23.21718144,113.3419051,23.22285212
大源不夜城，有电影院，海鲜酒楼，棋牌沐足KTV，肯德基集装箱,白云,同和,商业街店铺?1层,大源里,200,2.9,4.83,"""购物""",113.355774,23.25106412,113.3623017,23.25682958
北非摩洛哥园区，118方，物业直租，有诚意可致电,白云,永泰,商业街店铺?1层,T28OAK橡树院(商业),100,1,3.33,"""NoClass""",113.3087833,23.15500003,113.3152738,23.16102063
低价转让面议，营业中，生意稳定，16间房，剩余租期50个月,白云,江高镇,商业街店铺,江人一路/夏花三路(路口),650,3600,0.18,"""道路""",113.2558422,23.29275369,113.2623332,23.29885851
茶叶市场人流量大型商圈,白云,白云,商业街店铺?1层,同泰路116号,920,8.83,3.2,"""门址""",113.3101675,23.22600635,113.3166621,23.23200212
社区，临街，周边是工厂，,白云,钟落潭,临街门面?1层,白云白沙路,120,4680,1.3,"""道路""",113.3814029,23.34871201,113.3878549,23.35490146
全新装修简约设计风格理发店便宜转,白云,太和,临街门面?1层,大源田心东路,40,4500,3.75,"""地产小区""",113.3575709,23.25369691,113.364094,23.25948694
临街旺铺出租 可做餐饮 酒吧 超市等,白云,永泰,临街门面?1层,永泰地铁站-A口,920,8,2.9,"""区县""",118.9384307,25.87278726,118.9448744,25.87898779
老板过年准备嫁人了，现低价转让，客源稳定，望能人收与麾下,白云,龙归,临街门面?1层,夏良村,80,3300,1.38,"""村庄""",113.3105673,23.29066863,113.3170797,23.29666067
三元里桂花岗飞鹅西路餐饮旺铺整转,白云,白云,临街门面?1层,飞鹅西路12号,30,9000,10,"""门址""",113.2712666,23.16010649,113.2777044,23.16641142
白云区工业园区包子小吃店转让,白云,均禾,临街门面?1层,广场工业园-B栋,35,1900,1.81,"""NoClass""",113.2832507,23.27052546,113.2896726,23.27685848
夏茅大朗平沙360方电商发货小仓库带办公招租近高速口,白云,均禾,临街门面?1层,平沙,60,180,0.1,"""村庄""",113.2173979,23.36282345,113.2239491,23.36848319
本铺面位于南方医院旁城中村,白云,同和,社区底商?1层,源丰商店(白水塘南路店),40,1600,1.33,"""道路""",113.3355108,23.19652072,113.3420969,23.20219384
转角十字路口连锁超市便利店转让,白云,白云,临街门面?1层,履泰东街,35,2400,2.29,"""道路""",113.2751311,23.19777842,113.2815818,23.20411094
韶关市翁源县城酒店转让,白云,嘉禾望岗,商业街店铺?2层,嘉禾时尚街(嘉禾广场店),1500,1.5,0.33,"""休闲娱乐""",113.281248,23.23838004,113.2876624,23.24471586
有别的生意做，现在底价急转,白云,均禾,商业街店铺?1层,加石路82,160,6000,1.25,"""门址""",113.2790249,23.25789373,113.2854373,23.26422944
4米宽×3.8米高x9米深,白云,三元里,其他?1层,智诚电脑,40,1450,1.21,"""购物""",113.2098128,23.39169661,113.216365,23.39740246
嘉禾彭上产业园旁70平方米临街旺铺出租,白云,嘉禾望岗,临街门面?1层,彭上科技产业园,70,6000,2.86,"""NoClass""",113.289734,23.23750113,113.2961576,23.24379462
餐饮出租小茶楼，粤菜，火锅店,白云,机场路,商业街店铺?1层,魔方公寓(岗贝路店),500,2.2,1.47,"""道路""",113.2619502,23.18617196,113.2684286,23.19237489
可以生鲜超市，水果店餐饮店,白云,机场路,商业街店铺?1层,星云国际公寓,175,1.18,2.25,"""地产小区""",113.2599112,23.18518548,113.2663957,23.19135789
转让经营中的连锁药店,白云,石井,社区底商?1-8层,红星街65,68,4500,2.21,"""门址""",113.2324425,23.22113275,113.2389968,23.22686239
100平方临街旺铺出租,白云,太和,临街门面?1层,太和南路54号,100,4500,1.5,"""门址""",113.3650447,23.29388906,113.3715757,23.29980449
嘉禾彭上公园美发店转让,白云,嘉禾望岗,商业街店铺?1层,彭上公园,65,5000,2.56,"""旅游景点""",113.2879011,23.2381935,113.2943213,23.24450142
美容院临街高档小区1500户居住,白云,白云大道南,商业街店铺,万科峰境花园,170,1.8,3.53,"""地产小区""",113.2804116,23.1785144,113.2868583,23.18485747
由于人手目前不够，所以不想经营,白云,永泰,商业街店铺?1层,蓝堡公寓(永泰店),100,5600,1.87,"""地产小区""",113.3484192,23.19298275,113.3550015,23.19867918
临街旺铺人流集中120方美容院转让,白云,罗冲围,临街门面?1层,同嘉路/西槎路(路口),120,7500,2.08,"""道路""",113.2379667,23.18823475,113.2445272,23.19403859
成熟商圈 大型电影院转让，精装修 设备齐全 接手即营,白云,白云,购物百货中心,金铂广场(夏茅店),4000,10,0.83,"""购物""",113.2593312,23.22309611,113.2657953,23.22925494
转让白云农批市场档口摊位(空转),白云,京溪,档口摊位?1-2层,白云山农批市场-综合楼,80,3500,1.46,"""NoClass""",113.3446264,23.19709381,113.3512122,23.20276744
近高速口夏茅平沙360方电商直播商铺仓库办公招租,白云,均禾,临街门面?1层,平沙,60,180,0.1,"""村庄""",113.2173979,23.36282345,113.2239491,23.36848319
机场路教育、仓库，直播淘宝,白云,机场路,临街门面?1层,棠下(三元里大道),500,2.68,1.79,"""村庄""",113.2579233,23.17914869,113.2644117,23.18528902
社区旺铺人流集中120方美容院转让,白云,同德围,社区底商?1层,同嘉路/西槎路(路口),120,7500,2.08,"""道路""",113.2379667,23.18823475,113.2445272,23.19403859
家里有事忍痛割爱转让美发店,白云,均禾,商业街店铺,清湖田园大街,30,2100,2.33,"""村庄""",113.2776292,23.26566189,113.2840466,23.27199636
7年老店低价转让，2匹节能空调，电脑等设备及，也可以空铺转让,白云,同德围,社区底商,槎头万龙街,40,2700,2.25,"""村庄""",113.2353809,23.18964857,113.2419487,23.19541721
线上下（公司）多线程餐饮店，生意稳定，可转可租，价格电联,白云,嘉禾望岗,写字楼配套,豪泉商务大厦-东南门,85,3000,1.18,"""商务大厦""",113.2869302,23.24278522,113.2933468,23.24909921
餐饮；地铁口；住宅区；街口；写字楼覆盖；人流量非常大,白云,嘉禾望岗,临街门面?1层,湘飘飘木桶饭,50,8250,5.5,"""餐饮""",113.3709364,23.11749043,113.3774174,23.12350393
